,id,casado,edad,exp_laboral,nivel_gasto,anno_nacimiento,generacion,ingresos_anuales,gasto_medio_mensual_cuota,abandono,dias_como_cliente,camp_anno
17,0.16723739009717722,0.0,0.17948717948717952,0.5,0.0,0.8205128205128212,1.0,0.1681756527636487,0.0,1.0,0.3385964912280702,0.0
18,0.17760296159185562,1.0,0.5641025641025641,1.0,0.5,0.4358974358974379,0.3333333333333333,0.4705154289589692,0.29411764705882354,0.0,0.1543859649122807,0.0
19,0.18787598334104583,1.0,0.858974358974359,1.0,1.0,0.1410256410256423,0.0,0.8672092234655815,0.11764705882352944,0.0,0.2210526315789474,0.0
20,0.198149005090236,1.0,0.4358974358974359,1.0,0.0,0.5641025641025657,0.3333333333333333,0.9492285520515429,0.11764705882352944,0.0,0.03684210526315789,0.0
21,0.2084220268394262,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.07806035944387929,0.0,0.0,0.3263157894736842,0.0
22,0.21869504858861638,1.0,0.20512820512820512,0.5,0.0,0.7948717948717956,1.0,0.10221261444557478,0.0,0.0,0.5701754385964912,0.125
23,0.22896807033780658,0.0,0.2564102564102564,0.5,0.0,0.7435897435897445,1.0,0.17201593760596812,0.0,1.0,0.1842105263157895,0.0
24,0.23924109208699676,1.0,0.5641025641025641,1.0,0.5,0.4358974358974379,0.3333333333333333,0.4255086469989828,0.0,0.0,0.3385964912280702,0.0
25,0.24951411383618696,1.0,0.5384615384615384,1.0,0.5,0.46153846153846345,0.3333333333333333,0.9669125127161751,1.0,1.0,0.46491228070175444,0.0
26,0.25978713558537714,0.0,0.17948717948717952,0.5,0.0,0.8205128205128212,1.0,0.05173787724652426,0.0,0.0,0.8070175438596491,0.75
27,0.27006015733456734,1.0,0.4358974358974359,1.0,0.5,0.5641025641025657,0.3333333333333333,0.1765598507968803,0.0,0.0,0.2807017543859649,0.0
28,0.2804257288292457,0.0,0.2435897435897436,0.5,0.0,0.756410256410259,1.0,0.15173787724652427,0.0,0.0,0.01403508771929824,0.0
29,0.2906987505784359,0.0,0.2435897435897436,0.5,0.0,0.756410256410259,1.0,0.1426500508646999,0.0,1.0,0.6017543859649123,0.75
30,0.3009717723276261,1.0,0.3846153846153846,1.0,0.0,0.6153846153846168,0.3333333333333333,0.8279331976941335,0.29411764705882354,0.0,0.6771929824561403,0.75
31,0.3112447940768163,1.0,0.33333333333333337,1.0,0.0,0.6666666666666679,0.3333333333333333,0.39097999321804006,0.0,0.0,0.6859649122807017,0.75
32,0.32151781582600647,0.0,0.01282051282051283,0.0,0.0,0.987179487179489,0.6666666666666666,0.04110715496778569,0.0,1.0,0.24210526315789477,0.0
33,0.3317908375751967,0.0,0.11538461538461542,0.0,0.0,0.8846153846153868,1.0,0.1416327568667345,0.0,0.0,0.3315789473684211,0.0
34,0.3420638593243869,1.0,0.9102564102564101,1.0,1.0,0.0897435897435912,0.0,0.5985842658528315,0.5294117647058822,0.0,0.5385964912280702,0.125
35,0.3523368810735771,0.0,0.1282051282051282,0.0,0.0,0.8717948717948723,1.0,0.07711088504577823,0.0,0.0,0.21403508771929824,0.0
36,0.3626099028227672,0.0,0.1923076923076923,0.5,0.0,0.8076923076923102,1.0,0.08017124448965751,0.0,0.0,0.368421052631579,0.0
37,0.37288292457195743,1.0,0.14102564102564102,0.0,0.5,0.8589743589743613,1.0,0.09656663275686675,0.0,0.0,0.5175438596491228,0.125
38,0.3832484960666358,1.0,0.14102564102564102,0.0,0.0,0.8589743589743613,1.0,0.08953882672092237,0.0,0.0,0.8596491228070176,1.0
39,0.393521517815826,1.0,0.5384615384615384,1.0,0.5,0.46153846153846345,0.3333333333333333,0.317667005764666,0.11764705882352944,0.0,0.8122807017543859,0.75
40,0.4037945395650162,0.0,0.41025641025641024,1.0,0.0,0.5897435897435912,0.3333333333333333,0.4402933197694134,0.11764705882352944,0.0,0.005263157894736838,0.0
41,0.4140675613142064,0.0,0.05128205128205132,0.0,0.0,0.9487179487179489,0.6666666666666666,0.04668531705662937,0.0,1.0,0.5385964912280702,0.125
42,0.42434058306339656,0.0,0.1282051282051282,0.0,0.0,0.8717948717948723,1.0,0.08990335707019328,0.0,0.0,0.0175438596491228,0.0
43,0.43461360481258676,1.0,0.4358974358974359,1.0,0.0,0.5641025641025657,0.3333333333333333,0.35004238724991527,0.11764705882352944,1.0,0.6298245614035087,0.75
44,0.44488662656177697,1.0,0.3076923076923077,1.0,0.0,0.6923076923076934,0.3333333333333333,0.111842997626314,0.0,1.0,0.41228070175438597,0.0
45,0.45515964831096717,1.0,0.858974358974359,1.0,1.0,0.1410256410256423,0.0,0.3053407934893184,0.0,0.0,0.3385964912280702,0.0
46,0.46543267006015737,1.0,0.3205128205128205,1.0,0.5,0.6794871794871824,0.3333333333333333,0.44857578840284845,0.0,1.0,0.2754385964912281,0.0
47,0.4757056918093475,0.0,0.15384615384615385,0.5,0.0,0.8461538461538467,1.0,0.09168362156663276,0.0,1.0,0.4824561403508772,0.125
48,0.48607126330402595,0.0,0.01282051282051283,0.0,0.0,0.987179487179489,0.6666666666666666,0.06487792472024415,0.0,0.0,0.3842105263157895,0.0
49,0.4963442850532161,0.0,0.3846153846153846,1.0,0.0,0.6153846153846168,0.3333333333333333,0.12384706680230587,0.0,0.0,0.6403508771929824,0.75
50,0.5066173068024064,1.0,0.6025641025641025,1.0,0.5,0.3974358974358978,0.3333333333333333,0.8085283146829434,0.5294117647058822,1.0,0.21403508771929824,0.0
51,0.5168903285515964,1.0,0.2564102564102564,0.5,0.5,0.7435897435897445,1.0,0.6049593082400815,0.11764705882352944,0.0,0.5385964912280702,0.125
52,0.5271633503007866,1.0,0.3076923076923077,1.0,0.0,0.6923076923076934,0.3333333333333333,0.4023228212953544,0.11764705882352944,1.0,0.5263157894736842,0.125
53,0.5374363720499769,1.0,0.5512820512820513,1.0,0.5,0.4487179487179489,0.3333333333333333,0.6660562902678875,0.11764705882352944,0.0,0.17192982456140352,0.0
54,0.547709393799167,1.0,0.8205128205128205,1.0,0.0,0.1794871794871824,0.0,0.6399287894201424,0.5294117647058822,0.0,0.9122807017543859,1.0
55,0.5579824155483573,1.0,0.1923076923076923,0.5,0.5,0.8076923076923102,1.0,0.06191929467616142,0.0,0.0,0.7578947368421052,0.75
56,0.5682554372975475,0.0,0.10256410256410259,0.0,0.0,0.8974358974358978,1.0,0.13134113258731775,0.0,0.0,0.650877192982456,0.75
57,0.5785284590467377,0.0,0.1923076923076923,0.5,0.0,0.8076923076923102,1.0,0.06820108511359785,0.0,0.0,0.2736842105263158,0.0
58,0.588894030541416,1.0,0.3846153846153846,1.0,0.5,0.6153846153846168,0.3333333333333333,0.5183706341132588,0.29411764705882354,0.0,0.8649122807017543,1.0
59,0.5991670522906062,1.0,0.7564102564102564,1.0,0.0,0.2435897435897445,0.0,0.5549762631400474,0.11764705882352944,0.0,0.9631578947368421,0.25
60,0.6094400740397964,1.0,0.42307692307692313,1.0,0.5,0.5769230769230802,0.3333333333333333,0.09238724991522551,0.0,0.0,0.06140350877192983,0.0
61,0.6197130957889866,1.0,0.5256410256410257,1.0,0.5,0.47435897435897445,0.3333333333333333,0.37621227534757545,0.11764705882352944,0.0,0.46666666666666673,0.0
62,0.6299861175381768,1.0,0.7820512820512819,1.0,1.0,0.21794871794871895,0.0,0.16354696507290606,0.0,1.0,0.24561403508771928,0.0
63,0.640259139287367,1.0,0.5384615384615384,1.0,1.0,0.46153846153846345,0.3333333333333333,0.7667344862665311,0.11764705882352944,0.0,0.9491228070175438,0.25
64,0.6505321610365572,1.0,0.5769230769230769,1.0,1.0,0.42307692307692335,0.3333333333333333,0.544735503560529,0.11764705882352944,0.0,0.32456140350877194,0.0
65,0.6608051827857474,0.0,0.10256410256410259,0.0,0.0,0.8974358974358978,1.0,0.11724313326551375,0.0,0.0,0.6,0.75
66,0.6710782045349375,1.0,0.17948717948717952,0.5,0.5,0.8205128205128212,1.0,0.12008307900983384,0.0,0.0,0.9894736842105262,1.0
67,0.6813512262841277,0.0,0.1282051282051282,0.0,0.0,0.8717948717948723,1.0,0.1286792132926416,0.0,0.0,0.2736842105263158,0.0
68,0.6917167977788061,1.0,0.5512820512820513,1.0,0.5,0.4487179487179489,0.3333333333333333,0.2573499491353001,0.0,0.0,0.008771929824561403,0.0
69,0.7019898195279963,1.0,0.2948717948717948,1.0,1.0,0.705128205128208,1.0,0.6353255340793489,0.11764705882352944,0.0,0.2947368421052632,0.0
70,0.7122628412771865,1.0,0.1282051282051282,0.0,0.0,0.8717948717948723,1.0,0.07641573414716854,0.0,0.0,0.7385964912280701,0.75
71,0.7225358630263767,1.0,0.46153846153846156,1.0,0.5,0.5384615384615401,0.3333333333333333,0.9654035266191929,0.11764705882352944,1.0,0.5210526315789473,0.125
72,0.7328088847755669,1.0,0.41025641025641024,1.0,0.5,0.5897435897435912,0.3333333333333333,0.29784672770430654,0.0,0.0,0.6,0.75
73,0.743081906524757,0.0,0.20512820512820512,0.5,0.0,0.7948717948717956,1.0,0.0889454052221092,0.0,0.0,0.32456140350877194,0.0
74,0.7533549282739472,1.0,0.5384615384615384,1.0,0.5,0.46153846153846345,0.3333333333333333,0.40197524584604954,0.29411764705882354,0.0,0.3385964912280702,0.0
75,0.7636279500231374,0.0,0.20512820512820512,0.5,0.0,0.7948717948717956,1.0,0.10887589013224822,0.0,0.0,0.2017543859649123,0.0
76,0.7739009717723276,0.0,0.2564102564102564,0.5,0.0,0.7435897435897445,1.0,0.7751356391997288,0.11764705882352944,1.0,0.3842105263157895,0.0
77,0.7841739935215178,1.0,0.46153846153846156,1.0,0.0,0.5384615384615401,0.3333333333333333,0.14156493726687014,0.0,1.0,0.6333333333333333,0.75
78,0.7945395650161963,1.0,0.3846153846153846,1.0,0.5,0.6153846153846168,0.3333333333333333,0.508833502882333,0.11764705882352944,0.0,0.029824561403508774,0.0
79,0.8048125867653864,0.0,0.4358974358974359,1.0,0.0,0.5641025641025657,0.3333333333333333,0.23795354357409293,0.11764705882352944,0.0,0.4929824561403509,0.125
80,0.8150856085145766,0.0,0.16666666666666669,0.5,0.0,0.8333333333333357,1.0,0.059994913530010185,0.0,0.0,0.5438596491228069,0.125
81,0.8253586302637668,0.0,0.11538461538461542,0.0,0.0,0.8846153846153868,1.0,0.09363343506273314,0.0,1.0,0.33333333333333337,0.0
82,0.835631652012957,1.0,0.6282051282051282,1.0,0.0,0.37179487179487225,0.3333333333333333,0.2999576127500848,0.11764705882352944,0.0,0.9105263157894736,1.0
83,0.8459046737621472,1.0,0.2435897435897436,0.5,0.5,0.756410256410259,1.0,0.09709223465581554,0.0,0.0,0.8456140350877193,1.0
84,0.8561776955113374,0.0,0.01282051282051283,0.0,0.0,0.987179487179489,0.6666666666666666,0.020328925059342154,0.0,0.0,0.2,0.0
85,0.8664507172605276,0.0,0.1923076923076923,0.5,0.0,0.8076923076923102,1.0,0.16010512037978974,0.0,0.0,0.49824561403508777,0.125
86,0.8767237390097178,1.0,0.47435897435897434,1.0,0.5,0.5256410256410255,0.3333333333333333,0.22312648355374703,0.0,0.0,0.37719298245614036,0.0
87,0.886996760758908,1.0,0.2564102564102564,0.5,0.0,0.7435897435897445,1.0,0.11827738216344524,0.0,0.0,0.3894736842105263,0.0
88,0.8973623322535863,0.0,0.33333333333333337,1.0,0.0,0.6666666666666679,0.3333333333333333,0.10413699559172601,0.0,0.0,0.7157894736842105,0.75
89,0.9076353540027765,1.0,0.3076923076923077,1.0,0.5,0.6923076923076934,0.3333333333333333,0.8330027127839945,0.5294117647058822,1.0,0.5017543859649123,0.125
90,0.9179083757519667,0.0,0.2948717948717948,1.0,0.0,0.705128205128208,1.0,0.23852153272295695,0.0,0.0,0.46140350877192987,0.0
91,0.9281813975011569,1.0,0.41025641025641024,1.0,0.5,0.5897435897435912,0.3333333333333333,0.8220583248558835,0.29411764705882354,0.0,0.1385964912280702,0.0
92,0.9384544192503471,1.0,0.6025641025641025,1.0,1.0,0.3974358974358978,0.3333333333333333,0.5028738555442522,0.11764705882352944,0.0,0.7736842105263158,0.25
93,0.9487274409995373,1.0,0.1923076923076923,0.5,0.0,0.8076923076923102,1.0,0.15456934554086132,0.0,0.0,0.02456140350877193,0.0
94,0.9590004627487274,1.0,0.5256410256410257,1.0,0.0,0.47435897435897445,0.3333333333333333,0.30478128179043745,0.0,0.0,0.4578947368421053,0.0
95,0.9692734844979176,1.0,0.5641025641025641,1.0,0.5,0.4358974358974379,0.3333333333333333,0.1215412004069176,0.0,0.0,0.4701754385964912,0.0
96,0.9795465062471078,0.0,0.28205128205128205,1.0,0.0,0.717948717948719,1.0,0.41364869447270264,0.11764705882352944,0.0,0.5280701754385965,0.125
97,0.989819527996298,1.0,0.6282051282051282,1.0,1.0,0.37179487179487225,0.3333333333333333,0.9115123770769753,0.11764705882352944,0.0,0.8263157894736842,1.0
98,9.254974548819991e-05,1.0,0.5641025641025641,1.0,0.5,0.4358974358974379,0.3333333333333333,0.7440742624618515,0.11764705882352944,1.0,0.5789473684210525,0.125
99,0.010365571494678389,1.0,0.16666666666666669,0.5,0.5,0.8333333333333357,1.0,0.11874364191251272,0.0,1.0,0.21403508771929824,0.0
100,0.02063859324386858,1.0,0.5897435897435898,1.0,0.5,0.41025641025641235,0.3333333333333333,0.8399796541200408,0.29411764705882354,0.0,0.03684210526315789,0.0
101,0.03091161499305877,1.0,0.7051282051282051,1.0,1.0,0.2948717948717956,0.3333333333333333,0.1401152933197694,0.0,1.0,0.19649122807017544,0.0
102,0.04118463674224896,1.0,0.47435897435897434,1.0,0.0,0.5256410256410255,0.3333333333333333,0.5799423533401153,0.0,1.0,0.2807017543859649,0.0
103,0.05145765849143915,1.0,0.28205128205128205,1.0,1.0,0.717948717948719,1.0,0.7145557816208885,0.0,1.0,0.5701754385964912,0.125
104,0.06173068024062934,1.0,0.2435897435897436,0.5,0.0,0.756410256410259,1.0,0.07002373685995253,0.0,0.0,0.28771929824561404,0.0
105,0.07200370198981954,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.038869108172261774,0.0,0.0,0.5596491228070175,0.125
106,0.08227672373900972,1.0,0.16666666666666669,0.5,0.0,0.8333333333333357,1.0,0.1326890471346219,0.0,0.0,0.6771929824561403,0.75
107,0.08403516890328552,0.0,0.9615384615384615,1.0,0.0,0.0384615384615401,0.0,0.6145642590708715,0.5294117647058822,0.0,0.04035087719298245,0.0
108,0.08514576584914392,1.0,0.01282051282051283,0.0,0.0,0.987179487179489,0.6666666666666666,0.09516785350966431,0.0,0.0,0.687719298245614,0.75
109,0.08616381304951412,0.0,0.10256410256410259,0.0,0.0,0.8974358974358978,1.0,0.09548999660902002,0.0,1.0,0.37894736842105264,0.0
110,0.08718186024988432,1.0,0.5769230769230769,1.0,0.0,0.42307692307692335,0.3333333333333333,0.0999237029501526,0.0,0.0,0.9263157894736842,0.25
111,0.08819990745025451,0.0,0.2948717948717948,1.0,0.0,0.705128205128208,1.0,0.15933367243133267,0.0,0.0,0.7701754385964912,0.25
112,0.08921795465062471,1.0,0.4487179487179487,1.0,0.0,0.5512820512820511,0.3333333333333333,0.42336385215327227,0.11764705882352944,0.0,0.3157894736842105,0.0
113,0.09023600185099491,0.0,0.41025641025641024,1.0,0.0,0.5897435897435912,0.3333333333333333,0.8057392336385216,0.11764705882352944,0.0,0.6087719298245614,0.25
114,0.09125404905136511,1.0,0.34615384615384615,1.0,1.0,0.6538461538461569,0.3333333333333333,0.5888521532722957,0.29411764705882354,0.0,0.5122807017543859,0.125
115,0.09227209625173531,1.0,0.2564102564102564,0.5,0.5,0.7435897435897445,1.0,0.5998813157002374,0.0,0.0,0.5578947368421052,0.125
116,0.09329014345210551,1.0,0.8717948717948718,1.0,0.0,0.1282051282051313,0.0,0.7363258731773483,0.5294117647058822,0.0,0.7947368421052631,0.75
117,0.09430819065247571,0.0,0.2564102564102564,0.5,0.0,0.7435897435897445,1.0,0.5245167853509665,0.11764705882352944,0.0,0.7771929824561403,0.75
118,0.09541878759833411,0.0,0.1282051282051282,0.0,0.0,0.8717948717948723,1.0,0.10806205493387588,0.0,1.0,0.507017543859649,0.125
119,0.09643683479870431,1.0,0.2692307692307693,0.5,1.0,0.7307692307692335,1.0,0.7641488640217022,0.11764705882352944,1.0,0.6140350877192982,0.75
120,0.09745488199907451,1.0,0.39743589743589747,1.0,1.0,0.6025641025641058,0.3333333333333333,0.6510088165479824,0.29411764705882354,0.0,0.5561403508771929,0.125
121,0.0984729291994447,1.0,0.5256410256410257,1.0,1.0,0.47435897435897445,0.3333333333333333,0.4485164462529671,0.0,0.0,0.24561403508771928,0.0
122,0.0994909763998149,1.0,0.41025641025641024,1.0,0.5,0.5897435897435912,0.3333333333333333,0.676305527297389,0.0,0.0,0.7543859649122807,0.75
123,0.1005090236001851,0.0,0.14102564102564102,0.0,0.0,0.8589743589743613,1.0,0.1663021363173957,0.0,0.0,0.7596491228070175,0.75
124,0.1015270708005553,1.0,0.2948717948717948,1.0,0.0,0.705128205128208,1.0,0.3134876229230248,0.0,1.0,0.3263157894736842,0.0
125,0.1025451180009255,1.0,0.1282051282051282,0.0,0.0,0.8717948717948723,1.0,0.11196168192607664,0.0,0.0,0.7824561403508772,0.75
126,0.1035631652012957,1.0,0.33333333333333337,1.0,0.0,0.6666666666666679,0.3333333333333333,0.2136656493726687,0.0,0.0,0.6666666666666666,0.75
127,0.1045812124016659,1.0,0.7564102564102564,1.0,0.5,0.2435897435897445,0.0,0.5439047134621906,0.11764705882352944,1.0,0.5964912280701754,0.75
128,0.1056918093475243,1.0,0.14102564102564102,0.0,0.0,0.8589743589743613,1.0,0.12205832485588336,0.0,0.0,0.3017543859649123,0.0
129,0.1067098565478945,0.0,0.2435897435897436,0.5,0.0,0.756410256410259,1.0,0.07478806375042388,0.0,0.0,0.23157894736842105,0.0
130,0.1077279037482647,1.0,0.2948717948717948,1.0,1.0,0.705128205128208,1.0,0.7671922685656154,0.0,0.0,0.34035087719298246,0.0
131,0.1087459509486349,1.0,0.717948717948718,1.0,1.0,0.2820512820512846,0.3333333333333333,0.9739148864021703,0.11764705882352944,0.0,0.07017543859649122,0.0
132,0.10976399814900509,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.034867751780264494,0.0,0.0,0.763157894736842,0.75
133,0.11078204534937529,1.0,0.39743589743589747,1.0,0.0,0.6025641025641058,0.3333333333333333,0.34271787046456426,0.11764705882352944,0.0,0.7491228070175439,0.75
134,0.11180009254974549,1.0,0.4487179487179487,1.0,1.0,0.5512820512820511,0.3333333333333333,0.9457104103085792,0.11764705882352944,0.0,0.7684210526315789,0.75
135,0.11281813975011569,0.0,0.16666666666666669,0.5,0.0,0.8333333333333357,1.0,0.06546286876907426,0.0,1.0,0.1456140350877193,0.0
136,0.11383618695048589,0.0,0.3205128205128205,1.0,0.0,0.6794871794871824,0.3333333333333333,0.6881993896236012,0.5294117647058822,0.0,0.10526315789473684,0.0
137,0.11485423415085609,0.0,0.2948717948717948,1.0,0.0,0.705128205128208,1.0,0.27165988470668023,0.0,1.0,0.37894736842105264,0.0
138,0.11596483109671449,0.0,0.15384615384615385,0.5,0.0,0.8461538461538467,1.0,0.0541709053916582,0.0,0.0,0.04035087719298245,0.0
139,0.11698287829708469,1.0,0.2692307692307693,0.5,0.0,0.7307692307692335,1.0,0.122558494404883,0.0,0.0,0.0649122807017544,0.0
140,0.11800092549745489,1.0,0.2948717948717948,1.0,0.5,0.705128205128208,1.0,0.08713123092573755,0.0,0.0,0.24561403508771928,0.0
141,0.11901897269782509,1.0,0.42307692307692313,1.0,0.5,0.5769230769230802,0.3333333333333333,0.8592573753814854,0.0,0.0,0.03333333333333333,0.0
142,0.12003701989819528,0.0,0.1923076923076923,0.5,0.0,0.8076923076923102,1.0,0.1149966090200068,0.0,0.0,0.8228070175438597,0.75
143,0.12105506709856548,1.0,0.846153846153846,1.0,0.0,0.15384615384615685,0.0,0.49487962021024073,0.0,0.0,0.39473684210526316,0.0
144,0.12207311429893568,1.0,0.34615384615384615,1.0,0.5,0.6538461538461569,0.3333333333333333,0.0843251949813496,0.0,0.0,0.9929824561403507,1.0
145,0.12309116149930588,0.0,0.15384615384615385,0.5,0.0,0.8461538461538467,1.0,0.13961512377076976,0.0,0.0,0.9368421052631578,1.0
146,0.12410920869967608,1.0,0.14102564102564102,0.0,0.5,0.8589743589743613,1.0,0.08699559172600882,0.0,1.0,0.3824561403508772,0.0
147,0.12512725590004628,1.0,0.8717948717948718,1.0,0.0,0.1282051282051313,0.0,0.9573669040352664,0.11764705882352944,0.0,0.7228070175438596,0.75
148,0.12623785284590466,0.0,0.14102564102564102,0.0,0.0,0.8589743589743613,1.0,0.06456425907087149,0.0,1.0,0.5807017543859648,0.125
149,0.12725590004627488,1.0,0.7435897435897436,1.0,0.5,0.25641025641025905,0.3333333333333333,0.6368853848762293,0.29411764705882354,0.0,0.43157894736842106,0.0
150,0.12827394724664506,1.0,0.6923076923076923,1.0,1.0,0.30769230769231015,0.3333333333333333,0.5112665310274669,0.0,1.0,0.5842105263157894,0.125
151,0.12929199444701528,0.0,0.11538461538461542,0.0,0.0,0.8846153846153868,1.0,0.15771447948457107,0.0,1.0,0.256140350877193,0.0
152,0.13031004164738547,1.0,0.41025641025641024,1.0,0.5,0.5897435897435912,0.3333333333333333,0.4653187521193625,0.11764705882352944,1.0,0.243859649122807,0.0
153,0.13132808884775568,1.0,0.34615384615384615,1.0,0.5,0.6538461538461569,0.3333333333333333,0.6168701254662599,0.11764705882352944,0.0,0.7842105263157895,0.75
154,0.13234613604812587,0.0,0.1282051282051282,0.0,0.0,0.8717948717948723,1.0,0.057180400135639214,0.0,0.0,0.11754385964912281,0.0
155,0.13336418324849608,1.0,0.3846153846153846,1.0,0.0,0.6153846153846168,0.3333333333333333,0.4385469650729061,0.29411764705882354,0.0,0.16842105263157894,0.0
156,0.13438223044886627,1.0,0.8205128205128205,1.0,0.0,0.1794871794871824,0.0,0.35346727704306546,0.0,0.0,0.4017543859649123,0.0
157,0.13540027764923646,1.0,0.34615384615384615,1.0,0.5,0.6538461538461569,0.3333333333333333,0.07937436419125127,0.0,0.0,0.9456140350877192,1.0
158,0.13651087459509487,1.0,0.846153846153846,1.0,1.0,0.15384615384615685,0.0,0.272371990505256,0.11764705882352944,1.0,0.47543859649122805,0.125
159,0.13752892179546505,1.0,0.2435897435897436,0.5,0.5,0.756410256410259,1.0,0.1391488640217023,0.0,1.0,0.21403508771929824,0.0
160,0.13854696899583527,0.0,0.4358974358974359,1.0,0.0,0.5641025641025657,0.3333333333333333,0.953577483892845,0.11764705882352944,0.0,0.2385964912280702,0.0
161,0.13956501619620545,0.0,0.10256410256410259,0.0,0.0,0.8974358974358978,1.0,0.056290267887419476,0.0,0.0,0.5578947368421052,0.125
162,0.14058306339657567,1.0,0.2692307692307693,0.5,0.5,0.7307692307692335,1.0,0.2737962021024076,0.0,0.0,0.5929824561403508,0.75
163,0.14160111059694586,0.0,0.1923076923076923,0.5,0.0,0.8076923076923102,1.0,0.06965920651068158,0.0,0.0,0.43157894736842106,0.0
164,0.14261915779731607,1.0,0.5897435897435898,1.0,0.5,0.41025641025641235,0.3333333333333333,0.3206002034587996,0.11764705882352944,0.0,0.7017543859649122,0.75
165,0.14363720499768626,1.0,0.3846153846153846,1.0,0.5,0.6153846153846168,0.3333333333333333,0.09077653441844694,0.0,1.0,0.2807017543859649,0.0
166,0.14465525219805647,1.0,0.4358974358974359,1.0,0.5,0.5641025641025657,0.3333333333333333,0.34953374025093253,0.0,0.0,0.6929824561403508,0.75
167,0.14567329939842666,0.0,0.1923076923076923,0.5,0.0,0.8076923076923102,1.0,0.060639199728721616,0.0,0.0,0.042105263157894736,0.0
168,0.14678389634428507,1.0,0.3076923076923077,1.0,0.0,0.6923076923076934,0.3333333333333333,0.08699559172600882,0.0,0.0,0.057894736842105256,0.0
169,0.14780194354465526,1.0,0.5769230769230769,1.0,0.5,0.42307692307692335,0.3333333333333333,0.08989487962021026,0.0,0.0,0.312280701754386,0.0
170,0.14881999074502544,1.0,0.42307692307692313,1.0,0.0,0.5769230769230802,0.3333333333333333,0.22009155645981687,0.0,1.0,0.48771929824561405,0.125
171,0.14983803794539566,1.0,0.8974358974358974,1.0,1.0,0.10256410256410575,0.0,0.4273991183452018,0.11764705882352944,0.0,0.6175438596491227,0.75
172,0.15085608514576584,1.0,0.7307692307692307,1.0,0.0,0.26923076923077005,0.3333333333333333,0.14803323160393356,0.0,0.0,0.3912280701754386,0.0
173,0.15187413234613606,0.0,0.17948717948717952,0.5,0.0,0.8205128205128212,1.0,0.05674805018650392,0.0,1.0,0.3508771929824562,0.0
174,0.15289217954650625,1.0,0.7564102564102564,1.0,1.0,0.2435897435897445,0.0,0.42722956934554085,0.11764705882352944,1.0,0.18947368421052632,0.0
