Casado,Edad,experiencia_laboral,anno_nacimiento,Generacion,ingresos_anuales_brutos
0.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.11724313326551375
1.0,0.17948717948717952,0.5,0.8205128205128212,1.0,0.12008307900983384
0.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.1286792132926416
1.0,0.5512820512820513,0.0,0.4487179487179489,0.3333333333333333,0.2573499491353001
1.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.6353255340793489
1.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.07641573414716854
1.0,0.46153846153846156,0.0,0.5384615384615401,0.3333333333333333,0.9654035266191929
1.0,0.41025641025641024,0.0,0.5897435897435912,0.3333333333333333,0.29784672770430654
0.0,0.20512820512820512,0.5,0.7948717948717956,1.0,0.0889454052221092
1.0,0.5384615384615384,0.0,0.46153846153846345,0.3333333333333333,0.40197524584604954
0.0,0.20512820512820512,0.5,0.7948717948717956,1.0,0.10887589013224822
0.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.7751356391997288
1.0,0.46153846153846156,0.0,0.5384615384615401,0.3333333333333333,0.14156493726687014
1.0,0.3846153846153846,0.0,0.6153846153846168,0.3333333333333333,0.508833502882333
0.0,0.4358974358974359,0.0,0.5641025641025657,0.3333333333333333,0.23795354357409293
0.0,0.16666666666666669,0.5,0.8333333333333357,1.0,0.059994913530010185
0.0,0.11538461538461542,1.0,0.8846153846153868,1.0,0.09363343506273314
1.0,0.6282051282051282,0.0,0.37179487179487225,0.3333333333333333,0.2999576127500848
1.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.09709223465581554
0.0,0.01282051282051283,1.0,0.987179487179489,0.6666666666666666,0.020328925059342154
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.16010512037978974
1.0,0.47435897435897434,0.0,0.5256410256410255,0.3333333333333333,0.22312648355374703
1.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.11827738216344524
0.0,0.33333333333333337,0.0,0.6666666666666679,0.3333333333333333,0.10413699559172601
1.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.8330027127839945
0.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.23852153272295695
1.0,0.41025641025641024,0.0,0.5897435897435912,0.3333333333333333,0.8220583248558835
1.0,0.6025641025641025,0.0,0.3974358974358978,0.3333333333333333,0.5028738555442522
1.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.15456934554086132
1.0,0.5256410256410257,0.0,0.47435897435897445,0.3333333333333333,0.30478128179043745
1.0,0.5641025641025641,0.0,0.4358974358974379,0.3333333333333333,0.1215412004069176
0.0,0.28205128205128205,0.0,0.717948717948719,1.0,0.41364869447270264
1.0,0.6282051282051282,0.0,0.37179487179487225,0.3333333333333333,0.9115123770769753
1.0,0.5641025641025641,0.0,0.4358974358974379,0.3333333333333333,0.7440742624618515
1.0,0.16666666666666669,0.5,0.8333333333333357,1.0,0.11874364191251272
1.0,0.5897435897435898,0.0,0.41025641025641235,0.3333333333333333,0.8399796541200408
1.0,0.7051282051282051,0.0,0.2948717948717956,0.3333333333333333,0.1401152933197694
1.0,0.47435897435897434,0.0,0.5256410256410255,0.3333333333333333,0.5799423533401153
1.0,0.28205128205128205,0.0,0.717948717948719,1.0,0.7145557816208885
1.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.07002373685995253
0.0,0.0,1.0,1.0,0.6666666666666666,0.038869108172261774
1.0,0.16666666666666669,0.5,0.8333333333333357,1.0,0.1326890471346219
0.0,0.9615384615384615,0.0,0.0384615384615401,0.0,0.6145642590708715
1.0,0.01282051282051283,1.0,0.987179487179489,0.6666666666666666,0.09516785350966431
0.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.09548999660902002
1.0,0.5769230769230769,0.0,0.42307692307692335,0.3333333333333333,0.0999237029501526
0.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.15933367243133267
1.0,0.4487179487179487,0.0,0.5512820512820511,0.3333333333333333,0.42336385215327227
0.0,0.41025641025641024,0.0,0.5897435897435912,0.3333333333333333,0.8057392336385216
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.5888521532722957
1.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.5998813157002374
1.0,0.8717948717948718,0.0,0.1282051282051313,0.0,0.7363258731773483
0.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.5245167853509665
0.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.10806205493387588
1.0,0.2692307692307693,0.5,0.7307692307692335,1.0,0.7641488640217022
1.0,0.39743589743589747,0.0,0.6025641025641058,0.3333333333333333,0.6510088165479824
1.0,0.5256410256410257,0.0,0.47435897435897445,0.3333333333333333,0.4485164462529671
1.0,0.41025641025641024,0.0,0.5897435897435912,0.3333333333333333,0.676305527297389
0.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.1663021363173957
1.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.3134876229230248
1.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.11196168192607664
1.0,0.33333333333333337,0.0,0.6666666666666679,0.3333333333333333,0.2136656493726687
1.0,0.7564102564102564,0.0,0.2435897435897445,0.0,0.5439047134621906
1.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.12205832485588336
0.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.07478806375042388
1.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.7671922685656154
1.0,0.717948717948718,0.0,0.2820512820512846,0.3333333333333333,0.9739148864021703
0.0,0.0,1.0,1.0,0.6666666666666666,0.034867751780264494
1.0,0.39743589743589747,0.0,0.6025641025641058,0.3333333333333333,0.34271787046456426
1.0,0.4487179487179487,0.0,0.5512820512820511,0.3333333333333333,0.9457104103085792
0.0,0.16666666666666669,0.5,0.8333333333333357,1.0,0.06546286876907426
0.0,0.3205128205128205,0.0,0.6794871794871824,0.3333333333333333,0.6881993896236012
0.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.27165988470668023
0.0,0.15384615384615385,0.5,0.8461538461538467,1.0,0.0541709053916582
1.0,0.2692307692307693,0.5,0.7307692307692335,1.0,0.122558494404883
1.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.08713123092573755
1.0,0.42307692307692313,0.0,0.5769230769230802,0.3333333333333333,0.8592573753814854
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.1149966090200068
1.0,0.846153846153846,0.0,0.15384615384615685,0.0,0.49487962021024073
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.0843251949813496
0.0,0.15384615384615385,0.5,0.8461538461538467,1.0,0.13961512377076976
1.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.08699559172600882
1.0,0.8717948717948718,0.0,0.1282051282051313,0.0,0.9573669040352664
0.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.06456425907087149
1.0,0.7435897435897436,0.0,0.25641025641025905,0.3333333333333333,0.6368853848762293
1.0,0.6923076923076923,0.0,0.30769230769231015,0.3333333333333333,0.5112665310274669
0.0,0.11538461538461542,1.0,0.8846153846153868,1.0,0.15771447948457107
1.0,0.41025641025641024,0.0,0.5897435897435912,0.3333333333333333,0.4653187521193625
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.6168701254662599
0.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.057180400135639214
1.0,0.3846153846153846,0.0,0.6153846153846168,0.3333333333333333,0.4385469650729061
1.0,0.8205128205128205,0.0,0.1794871794871824,0.0,0.35346727704306546
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.07937436419125127
1.0,0.846153846153846,0.0,0.15384615384615685,0.0,0.272371990505256
1.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.1391488640217023
0.0,0.4358974358974359,0.0,0.5641025641025657,0.3333333333333333,0.953577483892845
0.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.056290267887419476
1.0,0.2692307692307693,0.5,0.7307692307692335,1.0,0.2737962021024076
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.06965920651068158
1.0,0.5897435897435898,0.0,0.41025641025641235,0.3333333333333333,0.3206002034587996
1.0,0.3846153846153846,0.0,0.6153846153846168,0.3333333333333333,0.09077653441844694
1.0,0.4358974358974359,0.0,0.5641025641025657,0.3333333333333333,0.34953374025093253
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.060639199728721616
1.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.08699559172600882
1.0,0.5769230769230769,0.0,0.42307692307692335,0.3333333333333333,0.08989487962021026
1.0,0.42307692307692313,0.0,0.5769230769230802,0.3333333333333333,0.22009155645981687
1.0,0.8974358974358974,0.0,0.10256410256410575,0.0,0.4273991183452018
1.0,0.7307692307692307,0.0,0.26923076923077005,0.3333333333333333,0.14803323160393356
0.0,0.17948717948717952,0.5,0.8205128205128212,1.0,0.05674805018650392
1.0,0.7564102564102564,0.0,0.2435897435897445,0.0,0.42722956934554085
1.0,0.4487179487179487,0.0,0.5512820512820511,0.3333333333333333,0.6288318073923365
0.0,0.0641025641025641,1.0,0.9358974358974379,0.6666666666666666,0.1402594099694812
0.0,0.02564102564102566,1.0,0.9743589743589745,0.6666666666666666,0.062410986775178035
0.0,0.05128205128205132,1.0,0.9487179487179489,0.6666666666666666,0.07746693794506612
0.0,0.17948717948717952,0.5,0.8205128205128212,1.0,0.13271447948457105
1.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.1895642590708715
1.0,0.47435897435897434,0.0,0.5256410256410255,0.3333333333333333,0.9204052221091896
0.0,0.15384615384615385,0.5,0.8461538461538467,1.0,0.08209562563580874
1.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.884393014581214
0.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.6660647677178706
1.0,0.28205128205128205,0.0,0.717948717948719,1.0,0.0805612071888776
1.0,0.9487179487179487,0.0,0.05128205128205465,0.0,0.4671329264157342
0.0,0.03846153846153849,1.0,0.9615384615384635,0.6666666666666666,0.010859613428280776
1.0,0.3205128205128205,0.0,0.6794871794871824,0.3333333333333333,0.5717870464564259
1.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.9431247880637506
1.0,0.4871794871794872,0.0,0.5128205128205146,0.3333333333333333,0.7034333672431332
1.0,0.33333333333333337,0.0,0.6666666666666679,0.3333333333333333,0.11624279416751443
1.0,0.33333333333333337,0.0,0.6666666666666679,0.3333333333333333,0.5474059003051883
1.0,0.42307692307692313,0.0,0.5769230769230802,0.3333333333333333,0.5649118345201765
1.0,0.5769230769230769,0.0,0.42307692307692335,0.3333333333333333,0.34162427941675144
1.0,0.3205128205128205,0.0,0.6794871794871824,0.3333333333333333,0.9011698880976604
1.0,0.17948717948717952,0.5,0.8205128205128212,1.0,0.1557477110885046
1.0,0.4358974358974359,0.0,0.5641025641025657,0.3333333333333333,0.8413190912173618
1.0,0.6923076923076923,0.0,0.30769230769231015,0.3333333333333333,0.8560528992878942
1.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.09993218040013566
0.0,0.11538461538461542,1.0,0.8846153846153868,1.0,0.080451000339098
1.0,0.01282051282051283,1.0,0.987179487179489,0.6666666666666666,0.05405222109189556
1.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.1074432010851136
1.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.9101983723296034
1.0,0.6282051282051282,0.0,0.37179487179487225,0.3333333333333333,0.47462699220074606
0.0,0.0641025641025641,1.0,0.9358974358974379,0.6666666666666666,0.11689555781620889
0.0,0.0641025641025641,1.0,0.9358974358974379,0.6666666666666666,0.11122414377755171
1.0,0.4871794871794872,0.0,0.5128205128205146,0.3333333333333333,0.5350203458799594
0.0,0.20512820512820512,0.5,0.7948717948717956,1.0,0.0873685995252628
1.0,0.4487179487179487,0.0,0.5512820512820511,0.3333333333333333,0.2610630722278739
1.0,0.717948717948718,0.0,0.2820512820512846,0.3333333333333333,0.8841047812817904
0.0,0.2692307692307693,0.5,0.7307692307692335,1.0,0.8444133604611732
0.0,0.02564102564102566,1.0,0.9743589743589745,0.6666666666666666,0.06198711427602577
1.0,0.9487179487179487,0.0,0.05128205128205465,0.0,0.6045184808409632
1.0,0.4358974358974359,0.0,0.5641025641025657,0.3333333333333333,0.08442692438114616
0.0,0.0,1.0,1.0,0.6666666666666666,0.012826381824347241
1.0,0.47435897435897434,0.0,0.5256410256410255,0.3333333333333333,0.27867073584265856
1.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.11055442522889117
1.0,0.5384615384615384,0.0,0.46153846153846345,0.3333333333333333,0.13624957612750085
0.0,0.6153846153846154,0.0,0.3846153846153868,0.3333333333333333,0.97647507629705
0.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.11041878602916244
1.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.093421498813157
0.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.08098507968802984
0.0,0.02564102564102566,1.0,0.9743589743589745,0.6666666666666666,0.025449304849101406
0.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.14530349270939302
0.0,0.5384615384615384,0.0,0.46153846153846345,0.3333333333333333,0.4851305527297389
1.0,0.3846153846153846,0.0,0.6153846153846168,0.3333333333333333,0.3110291624279417
0.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.10117836554764328
0.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.2985334011529332
1.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.06363173957273652
1.0,0.7820512820512819,0.0,0.21794871794871895,0.0,0.4424974567650051
0.0,0.0641025641025641,1.0,0.9358974358974379,0.6666666666666666,0.1594354018311292
1.0,0.6923076923076923,0.0,0.30769230769231015,0.3333333333333333,0.17150729060698544
0.0,0.03846153846153849,1.0,0.9615384615384635,0.6666666666666666,0.052611054594777884
0.0,0.28205128205128205,0.0,0.717948717948719,1.0,0.3256188538487623
0.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.056188538487622924
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.09342997626314006
0.0,0.20512820512820512,0.5,0.7948717948717956,1.0,0.1430230586639539
1.0,0.5384615384615384,0.0,0.46153846153846345,0.3333333333333333,0.4101305527297389
1.0,0.4871794871794872,0.0,0.5128205128205146,0.3333333333333333,0.2481688708036623
1.0,0.5512820512820513,0.0,0.4487179487179489,0.3333333333333333,0.6026958290946083
1.0,0.5769230769230769,0.0,0.42307692307692335,0.3333333333333333,0.4651237707697525
1.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.16142760257714478
1.0,0.5769230769230769,0.0,0.42307692307692335,0.3333333333333333,0.6142760257714479
1.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.5868599525262801
1.0,0.2692307692307693,0.5,0.7307692307692335,1.0,0.9131400474737199
0.0,0.05128205128205132,1.0,0.9487179487179489,0.6666666666666666,0.06989657511020686
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.48819938962360127
1.0,0.3205128205128205,0.0,0.6794871794871824,0.3333333333333333,0.8694642251610716
0.0,0.03846153846153849,1.0,0.9615384615384635,0.6666666666666666,0.02123601220752798
0.0,0.4358974358974359,0.0,0.5641025641025657,0.3333333333333333,0.8675737538148525
0.0,0.28205128205128205,0.0,0.717948717948719,1.0,0.24927941675144116
1.0,0.41025641025641024,0.0,0.5897435897435912,0.3333333333333333,0.6583587656832826
1.0,0.7307692307692307,0.0,0.26923076923077005,0.3333333333333333,0.9460918955578164
0.0,0.17948717948717952,0.5,0.8205128205128212,1.0,0.05469650729060699
1.0,0.8974358974358974,0.0,0.10256410256410575,0.0,0.24378602916242798
1.0,0.46153846153846156,0.0,0.5384615384615401,0.3333333333333333,0.9407002373685995
0.0,0.33333333333333337,0.0,0.6666666666666679,0.3333333333333333,0.8194896575110207
0.0,0.28205128205128205,0.0,0.717948717948719,1.0,0.10999491353001017
1.0,0.0,1.0,1.0,0.6666666666666666,0.08011190233977619
1.0,0.4487179487179487,0.0,0.5512820512820511,0.3333333333333333,0.878017972193964
0.0,0.39743589743589747,0.0,0.6025641025641058,0.3333333333333333,0.3312139708375721
1.0,0.7564102564102564,0.0,0.2435897435897445,0.0,0.17422007460155986
0.0,0.20512820512820512,0.5,0.7948717948717956,1.0,0.12316039335367923
0.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.1565615462868769
1.0,0.8076923076923077,0.0,0.1923076923076934,0.0,0.33384198033231605
0.0,0.7564102564102564,0.0,0.2435897435897445,0.0,0.40638351983723303
1.0,0.7564102564102564,0.0,0.2435897435897445,0.0,0.4691844693116311
1.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.37786537809426923
1.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.367658528314683
0.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.16688708036622585
0.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.07628009494743981
1.0,0.01282051282051283,1.0,0.987179487179489,0.6666666666666666,0.03611393692777212
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.6914801627670397
1.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.14530349270939302
1.0,0.6666666666666666,0.0,0.3333333333333357,0.3333333333333333,0.31671753136656494
1.0,0.47435897435897434,0.0,0.5256410256410255,0.3333333333333333,0.5900474737199051
0.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.3804001356391997
1.0,0.717948717948718,0.0,0.2820512820512846,0.3333333333333333,0.5218887758562225
0.0,0.05128205128205132,1.0,0.9487179487179489,0.6666666666666666,0.007392336385215331
1.0,0.41025641025641024,0.0,0.5897435897435912,0.3333333333333333,0.7709562563580876
1.0,0.15384615384615385,0.5,0.8461538461538467,1.0,0.0653187521193625
1.0,0.39743589743589747,0.0,0.6025641025641058,0.3333333333333333,0.1331383519837233
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.08397761953204477
0.0,0.28205128205128205,0.0,0.717948717948719,1.0,0.5429298067141404
1.0,0.5769230769230769,0.0,0.42307692307692335,0.3333333333333333,0.8343336724313326
0.0,0.11538461538461542,1.0,0.8846153846153868,1.0,0.13183282468633437
0.0,0.11538461538461542,1.0,0.8846153846153868,1.0,0.12779755849440488
0.0,0.14102564102564102,1.0,0.8589743589743613,1.0,0.08264665988470668
1.0,0.4871794871794872,0.0,0.5128205128205146,0.3333333333333333,0.99922007460156
0.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.65019498134961
0.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.05991861648016278
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.10124618514750763
0.0,0.11538461538461542,1.0,0.8846153846153868,1.0,0.12042217700915564
0.0,0.17948717948717952,0.5,0.8205128205128212,1.0,0.10396744659206511
1.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.6134537131230926
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.7634791454730416
1.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.106578501186843
1.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.5320023736859953
1.0,0.3076923076923077,0.0,0.6923076923076934,0.3333333333333333,0.8421414038657171
1.0,0.6282051282051282,0.0,0.37179487179487225,0.3333333333333333,0.8738216344523568
1.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.15275517124448967
0.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.1518565615462869
0.0,0.01282051282051283,1.0,0.987179487179489,0.6666666666666666,0.030213631739572727
1.0,0.9615384615384615,0.0,0.0384615384615401,0.0,0.2128687690742625
1.0,0.3205128205128205,0.0,0.6794871794871824,0.3333333333333333,0.5993133265513735
1.0,0.1282051282051282,1.0,0.8717948717948723,1.0,0.07851814174296373
1.0,0.7307692307692307,0.0,0.26923076923077005,0.3333333333333333,0.1885130552729739
1.0,0.4871794871794872,0.0,0.5128205128205146,0.3333333333333333,0.1782892505934215
1.0,0.4358974358974359,0.0,0.5641025641025657,0.3333333333333333,0.5620549338758902
1.0,0.5256410256410257,0.0,0.47435897435897445,0.3333333333333333,0.1297728043404544
1.0,0.5512820512820513,0.0,0.4487179487179489,0.3333333333333333,0.8100627331298746
1.0,0.9102564102564101,0.0,0.0897435897435912,0.0,0.179696507290607
1.0,0.34615384615384615,0.0,0.6538461538461569,0.3333333333333333,0.9576297049847406
1.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.15572227873855543
1.0,0.7820512820512819,0.0,0.21794871794871895,0.0,0.4709138691081723
0.0,0.16666666666666669,0.5,0.8333333333333357,1.0,0.07019328585961343
0.0,0.2692307692307693,0.5,0.7307692307692335,1.0,0.2620803662258393
0.0,0.05128205128205132,1.0,0.9487179487179489,0.6666666666666666,0.04239572736520855
0.0,0.01282051282051283,1.0,0.987179487179489,0.6666666666666666,0.0879111563241777
1.0,0.7307692307692307,0.0,0.26923076923077005,0.3333333333333333,0.5731519159036962
1.0,1.0,0.0,0.0,0.0,0.17051542895896915
0.0,0.0,1.0,1.0,0.6666666666666666,0.06675991861648017
0.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.11781112241437777
0.0,0.3846153846153846,0.0,0.6153846153846168,0.3333333333333333,0.7674720244150559
0.0,0.2435897435897436,0.5,0.756410256410259,1.0,0.0546795523906409
1.0,0.2692307692307693,0.5,0.7307692307692335,1.0,0.2930654459138691
1.0,0.2948717948717948,0.0,0.705128205128208,1.0,0.8649118345201763
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.06896405561207189
1.0,0.6153846153846154,0.0,0.3846153846153868,0.3333333333333333,0.4205493387589014
1.0,0.5641025641025641,0.0,0.4358974358974379,0.3333333333333333,0.21233468972533065
0.0,0.1923076923076923,0.5,0.8076923076923102,1.0,0.06177517802644966
0.0,0.10256410256410259,1.0,0.8974358974358978,1.0,0.13363852153272296
1.0,0.5384615384615384,0.0,0.46153846153846345,0.3333333333333333,0.818972533062055
0.0,0.2564102564102564,0.5,0.7435897435897445,1.0,0.45914716853170573
0.0,0.16666666666666669,0.5,0.8333333333333357,1.0,0.05811291963377416
0.0,0.01282051282051283,1.0,0.987179487179489,0.6666666666666666,0.07839097999321804
